game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_points,home_total_yards,home_passing_yards,home_rushing_yards,home_passing_completions,home_passing_attempts,home_rushing_attempts,home_turnovers,home_fumbles_lost,home_interceptions_thrown,home_first_downs,home_third_down_conversions,home_third_down_attempts,home_fourth_down_conversions,home_fourth_down_attempts,home_penalties,home_penalty_yards,home_sacks,home_sack_yards,away_points,away_total_yards,away_passing_yards,away_rushing_yards,away_passing_completions,away_passing_attempts,away_rushing_attempts,away_turnovers,away_fumbles_lost,away_interceptions_thrown,away_first_downs,away_third_down_conversions,away_third_down_attempts,away_fourth_down_conversions,away_fourth_down_attempts,away_penalties,away_penalty_yards,away_sacks,away_sack_yards,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,odds_opening_spread,odds_current_spread,odds_closing_spread,odds_opening_total,odds_current_total,odds_closing_total,odds_opening_ml_home,odds_current_ml_home,odds_closing_ml_home,odds_opening_ml_away,odds_current_ml_away,odds_closing_ml_away,odds_spread_movement,odds_total_movement,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential
401635619,2024,13,0.7222222222222222,258,2567,7,33,-26,40,0,0,1,0,0,0.0,,173,108,65,,,39,0,0,0,14,3,15,2,4,3,20,,,,434,323,111,,,35,2,1,1,20,8,14,0,0,6,48,,,10,0,0,388.4,1.7,0.5,10,0,0,445.3,1.7,0.9,0.0,0.0,11.5,0.0,0.0,54.9,0,0,0,0,0,0,0.0,0.0,123,2.0569105691056917,31.43089430894309,5.837398373983739,145.0081300813008,0.3658536585365853,0,0.3333333333333333,0.5609756097560976,2.3902439024390243,31.54471544715447,0.3902439024390244,0.3170731707317073,124,3.032258064516129,35.82258064516129,5.741935483870968,136.53225806451613,0.5080645161290323,0,0.2661290322580645,0.5725806451612904,2.0615384615384613,26.753846153846155,0.3230769230769231,0.3384615384615385,0,0,-0.4,-0.9753474954104376,-0.1422108575924469
401636930,2024,13,0.7222222222222222,9,252,28,23,5,51,1,0,1,0,0,0.0,,401,247,154,,,44,1,0,1,22,7,13,2,5,9,76,,,,440,346,94,,,23,2,0,2,27,7,10,0,1,5,40,,,10,0,0,399.4,0.7,0.8,10,0,0,397.3,1.3,0.9,0.0,0.0,-3.2,0.0,0.0,49.1,0,0,0,0,0,0,0.0,0.0,96,2.739583333333333,38.13541666666666,6.520833333333333,179.77083333333334,0.40625,0,0.2604166666666667,0.6458333333333334,2.386138613861386,29.702970297029704,0.3861386138613861,0.3168316831683168,113,2.601769911504425,35.16814159292036,5.964601769911504,168.53982300884957,0.4601769911504424,0,0.2566371681415929,0.6017699115044248,1.9310344827586208,26.82758620689655,0.3275862068965517,0.3706896551724138,0,0,-0.0999999999999999,0.1378134218289086,-0.0539269911504424
401636931,2024,13,0.7222222222222222,248,239,10,20,-10,30,0,0,1,0,0,0.0,,239,147,92,,,26,4,1,3,14,3,10,1,1,5,40,,,,325,204,121,,,49,3,0,3,20,4,15,3,4,4,35,,,10,0,0,296.1,1.9,0.4,10,0,0,428.6,1.1,0.6,0.0,0.0,7.7,0.0,0.0,50.6,0,0,0,0,0,0,0.0,0.0,119,1.2773109243697478,25.04201680672269,5.1344537815126055,152.67226890756302,0.2184873949579832,0,0.3109243697478991,0.4789915966386555,2.067796610169492,26.93220338983051,0.3220338983050847,0.3474576271186441,125,2.912,34.184,5.456,132.184,0.448,0,0.288,0.632,2.375,33.43333333333333,0.3833333333333333,0.3166666666666666,0,0,-0.1999999999999999,-1.634689075630252,-0.2295126050420168
401636932,2024,13,0.7222222222222222,2305,38,37,21,16,58,1,0,1,0,0,0.0,,520,189,331,,,57,0,0,0,29,9,14,2,2,5,35,,,,308,266,42,,,13,0,0,0,15,3,7,0,2,8,65,,,10,0,0,403.9,1.4,0.4,10,0,0,399.2,1.2,0.8,0.0,0.0,2.5,0.0,0.0,58.9,0,0,0,0,0,0,0.0,0.0,110,2.8181818181818183,36.47272727272728,5.854545454545455,167.28181818181818,0.4363636363636363,0,0.2636363636363636,0.5727272727272728,2.2710280373831777,35.8411214953271,0.3925233644859813,0.2429906542056074,122,2.7295081967213117,33.204918032786885,5.590163934426229,140.172131147541,0.4344262295081967,0,0.2786885245901639,0.5901639344262295,2.065040650406504,28.92682926829268,0.3252032520325203,0.2764227642276423,0,0,-0.4,0.088673621460507,0.0019374068554396
401636933,2024,13,0.7222222222222222,2306,2132,41,15,26,56,1,0,1,0,0,0.0,,428,147,281,,,40,0,0,0,22,4,12,2,2,5,50,,,,374,200,174,,,29,1,0,1,21,3,12,0,5,3,30,,,10,0,0,421.5,1.3,0.7,10,0,0,430.0,1.4,0.5,0.0,0.0,-8.8,0.0,0.0,54.0,0,0,0,0,0,0,0.0,0.0,114,2.508771929824561,36.21052631578947,5.842105263157895,153.00877192982455,0.4210526315789473,0,0.3245614035087719,0.5964912280701754,2.0521739130434784,29.078260869565216,0.3391304347826087,0.2347826086956521,111,2.774774774774775,37.73873873873874,6.297297297297297,172.14414414414415,0.4414414414414414,0,0.2072072072072072,0.6576576576576577,2.083333333333333,35.898148148148145,0.3611111111111111,0.2685185185185185,0,0,0.1999999999999999,-0.2660028449502136,-0.020388809862494
401636934,2024,13,0.7222222222222222,197,2641,48,56,-8,104,0,0,1,0,0,0.0,,508,343,165,,,31,2,1,1,32,2,9,2,2,6,68,,,,540,401,139,,,39,1,0,1,30,14,22,2,3,9,103,,,10,0,0,383.3,1.7,0.3,10,0,0,441.0,1.7,0.6,0.0,0.0,4.6,0.0,0.0,64.9,0,0,0,0,0,0,0.0,0.0,121,2.3057851239669422,31.58677685950413,5.7190082644628095,131.63636363636363,0.3636363636363636,0,0.3140495867768595,0.5371900826446281,2.7459016393442623,39.91803278688525,0.4344262295081967,0.1885245901639344,131,2.7022900763358777,33.152671755725194,6.0458015267175576,137.6946564885496,0.4580152671755725,0,0.2137404580152671,0.6030534351145038,2.801470588235294,33.455882352941174,0.4485294117647059,0.2941176470588235,0,0,-0.3,-0.3965049523689354,-0.0943789035392088
401636935,2024,13,0.7222222222222222,2628,12,49,28,21,77,1,0,1,0,0,0.0,,450,303,147,,,38,2,1,1,24,7,12,2,2,2,5,,,,325,287,38,,,22,1,0,1,16,10,19,2,3,6,55,,,10,0,0,439.6,1.8,0.6,10,0,0,371.0,1.8,0.4,0.0,0.0,-10.6,0.0,0.0,59.8,0,0,0,0,0,0,0.0,0.0,123,3.089430894308943,36.57723577235773,5.845528455284553,139.85365853658536,0.4308943089430894,0,0.2682926829268293,0.5691056910569106,2.298387096774193,31.25,0.3548387096774194,0.25,118,2.169491525423729,31.279661016949152,5.635593220338983,151.11016949152545,0.3728813559322034,0,0.2542372881355932,0.5847457627118644,2.333333333333333,34.333333333333336,0.3931623931623931,0.3247863247863248,0,0,0.1999999999999999,0.9199393688852142,0.058012953010886
401636936,2024,13,0.7222222222222222,254,66,28,31,-3,59,0,0,1,0,0,0.0,,224,129,95,,,28,1,1,0,9,3,10,0,0,6,57,,,,405,282,123,,,39,2,1,1,25,8,16,2,2,1,5,,,10,0,0,353.8,2.1,0.4,10,0,0,434.2,1.0,0.8,0.0,0.0,6.5,0.0,0.0,42.0,0,0,0,0,0,0,0.0,0.0,131,1.847328244274809,26.900763358778622,5.221374045801527,152.42748091603053,0.3129770992366412,0,0.3358778625954198,0.4809160305343511,1.6466165413533835,22.94736842105263,0.2706766917293233,0.4060150375939849,117,2.786324786324786,37.26495726495727,6.119658119658119,163.17094017094018,0.4615384615384615,0,0.2136752136752136,0.6153846153846154,1.6608695652173913,28.782608695652176,0.2608695652173913,0.3304347826086956,0,0,-0.4,-0.9389965420499772,-0.1485613623018203
401636937,2024,13,0.7222222222222222,277,2116,31,21,10,52,1,0,1,0,0,0.0,,318,118,200,,,54,0,0,0,20,8,18,4,4,2,30,,,,348,172,176,,,34,1,1,0,21,3,9,1,2,8,58,,,10,0,0,399.5,1.4,0.5,10,0,0,464.6,1.5,0.4,0.0,0.0,3.1,0.0,0.0,61.1,0,0,0,0,0,0,0.0,0.0,105,2.847619047619048,40.02857142857143,6.514285714285714,176.16190476190476,0.4571428571428571,0,0.238095238095238,0.7047619047619048,2.8623853211009176,36.642201834862384,0.4128440366972477,0.2568807339449541,122,2.9754098360655736,39.885245901639344,6.114754098360656,148.172131147541,0.4262295081967213,0,0.2131147540983606,0.639344262295082,2.28099173553719,30.68595041322314,0.3388429752066115,0.3388429752066115,0,0,0.0999999999999999,-0.1277907884465259,0.0309133489461358
401628437,2024,14,0.7777777777777778,333,2,28,14,14,42,1,0,1,0,0,0.0,,457,256,201,,,54,4,3,1,25,12,18,0,0,6,66,,,,399,301,98,,,23,2,0,2,24,4,12,0,1,6,46,,,11,0,0,420.0,1.2727272727272727,0.7272727272727273,11,0,0,432.1818181818182,1.818181818181818,0.4545454545454545,0.0,0.0,-10.6,0.0,0.0,52.5,0,0,0,0,0,0,0.0,0.0,132,3.0984848484848486,34.68181818181818,5.371212121212121,145.1590909090909,0.4696969696969697,0,0.3106060606060606,0.5984848484848485,1.5294117647058822,27.375,0.25,0.3529411764705882,133,2.593984962406015,35.72932330827068,5.473684210526316,147.82706766917292,0.3759398496240601,0,0.2857142857142857,0.631578947368421,1.9465648854961832,26.3587786259542,0.2977099236641221,0.3435114503816794,0,0,0.2727272727272727,0.5044998860788334,0.0937571200729096
401628438,2024,14,0.7777777777777778,52,57,11,31,-20,42,0,0,0,0,0,0.0,,239,140,99,,,44,5,5,0,20,6,13,1,1,0,0,,,,368,133,235,,,38,1,0,1,18,5,13,0,0,7,70,,,10,0,0,271.1,1.6,0.2,11,0,0,375.7272727272728,1.4545454545454546,0.5454545454545454,0.0,0.0,16.5,0.0,0.0,45.6,0,0,0,0,0,0,0.0,0.0,107,1.616822429906542,25.0,5.747663551401869,150.42990654205607,0.2990654205607476,0,0.3738317757009345,0.4485981308411215,2.679245283018868,37.34905660377358,0.4528301886792453,0.2358490566037736,135,2.3777777777777778,30.585185185185185,5.074074074074074,135.6888888888889,0.3777777777777777,0,0.3333333333333333,0.5333333333333333,2.340909090909091,33.696969696969695,0.3560606060606061,0.2348484848484848,0,0,-0.3454545454545454,-0.7609553478712356,-0.0787123572170301
401628439,2024,14,0.7777777777777778,61,59,44,42,2,86,1,0,0,0,0,0.0,,405,297,108,,,26,1,1,0,24,6,12,1,2,3,27,,,,563,303,260,,,47,1,1,0,28,7,15,1,3,5,29,,,11,0,0,427.09090909090907,1.3636363636363635,0.8181818181818182,11,0,0,414.7272727272728,0.6363636363636364,0.6363636363636364,0.0,0.0,-20.5,0.0,0.0,53.5,0,0,0,0,0,0,0.0,0.0,128,2.8046875,36.1328125,5.9609375,158.9921875,0.484375,0,0.2734375,0.6171875,1.6746031746031746,27.88095238095238,0.3174603174603174,0.3492063492063492,123,2.7235772357723578,36.91869918699187,6.252032520325203,163.28455284552845,0.4227642276422764,0,0.2520325203252032,0.6747967479674797,2.0840336134453783,31.571428571428573,0.3361344537815126,0.3445378151260504,0,0,0.1818181818181818,0.0811102642276422,0.0616107723577235
401628440,2024,14,0.7777777777777778,96,97,14,41,-27,55,0,0,0,0,0,0.0,,328,173,155,,,33,5,2,3,13,0,9,0,1,4,50,,,,486,128,358,,,51,1,1,0,21,5,13,0,1,3,20,,,11,0,0,330.6363636363636,1.6363636363636365,0.3636363636363636,11,0,0,453.1818181818182,0.9090909090909092,0.6363636363636364,0.0,0.0,4.5,0.0,0.0,49.9,0,0,0,0,0,0,0.0,0.0,113,2.15929203539823,32.07964601769911,6.31858407079646,179.23893805309734,0.3716814159292035,0,0.2212389380530973,0.5752212389380531,2.1186440677966103,30.635593220338983,0.3305084745762712,0.3305084745762712,128,3.140625,38.90625,5.84375,151.0625,0.515625,0,0.1796875,0.6640625,2.183206106870229,31.0381679389313,0.3358778625954198,0.3206106870229007,0,0,-0.2727272727272727,-0.98133296460177,-0.1439435840707964
401628441,2024,14,0.7777777777777778,99,201,37,17,20,54,1,0,1,0,0,0.0,,395,285,110,,,29,1,1,0,18,6,15,2,2,6,46,,,,277,110,167,,,37,1,0,1,17,4,12,0,1,1,5,,,11,0,0,435.45454545454544,1.2727272727272727,0.6363636363636364,11,0,0,326.6363636363636,1.7272727272727273,0.5454545454545454,0.0,0.0,-5.9,0.0,0.0,47.5,0,0,0,0,0,0,0.0,0.0,123,2.6910569105691056,39.65040650406504,6.626016260162602,173.46341463414635,0.4552845528455284,0,0.2113821138211382,0.6585365853658537,2.217741935483871,30.60483870967742,0.3870967741935484,0.282258064516129,123,2.178861788617886,26.54471544715447,5.569105691056911,140.8861788617886,0.3739837398373983,0,0.2764227642276423,0.4471544715447154,1.648,24.928,0.288,0.344,0,0,0.0909090909090909,0.5121951219512195,0.08130081300813
401628442,2024,14,0.7777777777777778,145,344,26,14,12,40,1,0,1,0,0,0.0,,397,143,254,,,51,0,0,0,21,8,18,2,2,4,40,,,,330,291,39,,,30,3,1,2,16,4,15,3,4,6,46,,,11,0,0,532.7272727272727,1.0909090909090908,0.7272727272727273,11,0,0,381.45454545454544,1.3636363636363635,0.1818181818181818,0.0,0.0,-27.5,0.0,0.0,60.5,0,0,0,0,0,0,0.0,0.0,137,3.153284671532847,42.28467153284672,5.948905109489052,134.01459854014598,0.5255474452554745,0,0.1751824817518248,0.708029197080292,1.223021582733813,25.201438848920866,0.2230215827338129,0.3741007194244604,122,2.4754098360655736,34.49180327868852,6.0,135.94262295081967,0.3934426229508196,0,0.2786885245901639,0.5737704918032787,3.129032258064516,40.774193548387096,0.532258064516129,0.2580645161290322,0,0,0.5454545454545454,0.6778748354672732,0.1321048223046548
401628443,2024,14,0.7777777777777778,142,8,28,21,7,49,1,0,1,0,0,0.0,,361,168,193,,,47,0,0,0,18,6,15,2,3,7,46,,,,377,229,148,,,35,2,2,0,23,3,11,2,3,10,72,,,11,0,0,393.3636363636364,0.8181818181818182,0.7272727272727273,11,0,0,457.6363636363636,1.818181818181818,0.5454545454545454,0.0,0.0,-3.0,0.0,0.0,51.4,0,0,0,0,0,0,0.0,0.0,126,2.634920634920635,33.6031746031746,6.5,172.85714285714286,0.4285714285714285,0,0.2063492063492063,0.6111111111111112,1.96031746031746,26.928571428571427,0.3253968253968254,0.3492063492063492,133,2.7669172932330826,37.285714285714285,5.947368421052632,150.8421052631579,0.4436090225563909,0,0.2706766917293233,0.6390977443609023,1.955223880597015,30.432835820895523,0.3208955223880597,0.2985074626865671,0,0,0.1818181818181818,-0.1319966583124476,-0.0150375939849624
401628444,2024,14,0.7777777777777778,228,2579,14,17,-3,31,0,0,0,0,0,0.0,,419,280,139,,,32,2,1,1,22,7,15,0,1,3,15,,,,431,164,267,,,42,3,2,1,20,7,13,0,0,7,66,,,11,0,0,469.9090909090909,0.6363636363636364,0.8181818181818182,11,0,0,407.27272727272725,1.5454545454545454,0.7272727272727273,0.0,0.0,-2.5,0.0,0.0,49.5,0,0,0,0,0,0,0.0,0.0,140,3.007142857142857,38.07857142857143,5.842857142857143,144.68571428571428,0.4714285714285714,0,0.2642857142857143,0.65,1.920289855072464,29.0,0.3043478260869565,0.3405797101449275,124,2.677419354838709,33.86290322580645,5.725806451612903,150.24193548387098,0.4193548387096774,0,0.314516129032258,0.5403225806451613,1.713114754098361,25.581967213114755,0.3114754098360656,0.3032786885245901,0,0,0.0909090909090909,0.3297235023041476,0.0520737327188939
401628445,2024,14,0.7777777777777778,245,251,7,17,-10,24,0,0,1,0,0,0.0,,248,146,102,,,34,2,1,1,15,4,11,0,3,6,60,,,,461,218,243,,,47,2,1,1,26,7,15,1,1,5,25,,,11,0,0,417.09090909090907,1.0,0.7272727272727273,11,0,0,449.45454545454544,1.5454545454545454,0.9090909090909092,0.0,0.0,4.8,0.0,0.0,48.8,0,0,0,0,0,0,0.0,0.0,132,2.727272727272727,33.95454545454545,5.909090909090909,166.6439393939394,0.4469696969696969,0,0.2575757575757575,0.5681818181818182,1.9770992366412212,30.06870229007633,0.3282442748091603,0.2900763358778626,134,3.0597014925373136,35.78358208955224,5.888059701492537,148.2089552238806,0.4626865671641791,0,0.2388059701492537,0.6268656716417911,1.0875912408759123,19.35036496350365,0.1970802919708029,0.4014598540145985,0,0,-0.1818181818181817,-0.3324287652645865,-0.0157168701944821
401628446,2024,14,0.7777777777777778,238,2633,23,36,-13,59,0,0,1,0,0,0.0,,212,104,108,,,31,1,0,1,15,4,10,0,1,8,80,,,,538,257,281,,,47,2,1,1,29,11,15,0,1,13,102,,,11,0,0,329.1818181818182,0.5454545454545454,0.5454545454545454,11,0,0,456.09090909090907,1.181818181818182,0.8181818181818182,0.0,0.0,9.9,0.0,0.0,46.6,0,0,0,0,0,0,0.0,0.0,113,2.4867256637168142,31.58407079646018,6.115044247787611,191.3982300884956,0.4336283185840708,0,0.2831858407079646,0.5929203539823009,2.389830508474576,32.90677966101695,0.3559322033898305,0.2966101694915254,145,2.8689655172413797,33.9448275862069,5.786206896551724,133.5655172413793,0.4620689655172413,0,0.2275862068965517,0.6275862068965518,1.2464788732394363,21.91549295774648,0.204225352112676,0.4225352112676056,0,0,-0.2727272727272728,-0.382239853524565,-0.0284406469331705
401628562,2024,14,0.7777777777777778,2294,158,13,10,3,23,1,0,1,0,0,0.0,,164,115,49,,,26,0,0,0,5,0,10,0,0,1,15,,,,334,190,144,,,43,2,2,0,20,8,17,0,0,4,20,,,11,0,0,346.72727272727275,1.0,0.6363636363636364,11,0,0,360.9090909090909,1.3636363636363635,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,122,2.6475409836065573,30.31967213114754,5.204918032786885,149.22131147540983,0.4508196721311475,0,0.3278688524590163,0.5327868852459017,1.4166666666666667,24.558333333333334,0.25,0.3583333333333333,110,2.372727272727273,34.45454545454545,6.254545454545455,171.4090909090909,0.3727272727272727,0,0.2454545454545454,0.6,2.168141592920354,29.513274336283185,0.3274336283185841,0.3539823008849557,0,0,0.0909090909090909,0.2748137108792847,0.0780923994038748
401628563,2024,14,0.7777777777777778,77,356,28,38,-10,66,0,1,1,0,0,0.0,,442,329,113,,,29,4,1,3,28,9,19,0,1,2,10,,,,382,170,212,,,36,2,0,2,14,4,10,0,0,7,50,,,11,0,0,270.8181818181818,1.2727272727272727,0.3636363636363636,11,0,0,364.0,0.9090909090909092,0.7272727272727273,0.0,0.0,8.8,0.0,0.0,43.7,0,0,0,0,0,0,0.0,0.0,129,1.4651162790697674,22.36434108527132,5.255813953488372,156.2170542635659,0.2790697674418604,0,0.3643410852713178,0.3953488372093023,2.328125,31.375,0.3828125,0.3515625,104,2.5384615384615383,34.42307692307692,6.153846153846154,167.2403846153846,0.4230769230769231,0,0.2307692307692307,0.625,1.971698113207547,33.056603773584904,0.330188679245283,0.2735849056603773,0,0,-0.3636363636363636,-1.073345259391771,-0.1440071556350626
401628564,2024,14,0.7777777777777778,84,2509,66,0,66,66,1,0,1,0,0,0.0,,582,349,233,,,44,0,0,0,30,5,10,1,1,5,45,,,,67,54,13,,,24,5,3,2,5,0,11,1,1,5,38,,,11,0,0,425.9090909090909,0.7272727272727273,0.9090909090909092,11,0,0,320.3636363636364,1.2727272727272727,0.0909090909090909,0.0,0.0,-29.1,0.0,0.0,56.5,0,0,0,0,0,0,0.0,0.0,126,3.523809523809524,37.21428571428572,5.746031746031746,160.84126984126985,0.5317460317460317,0,0.2301587301587301,0.5873015873015873,1.5,23.058333333333334,0.2583333333333333,0.3833333333333333,114,1.631578947368421,25.37719298245614,5.157894736842105,150.56140350877192,0.2456140350877192,0,0.3859649122807017,0.4385964912280701,3.1327433628318584,38.0,0.4601769911504424,0.2123893805309734,0,0,0.8181818181818181,1.8922305764411027,0.2861319966583124
401628565,2024,14,0.7777777777777778,213,120,44,7,37,51,1,0,1,0,0,0.0,,412,193,219,,,49,1,1,0,24,5,15,4,5,5,47,,,,194,122,72,,,31,3,0,3,13,2,12,0,2,2,8,,,11,0,0,445.6363636363636,0.8181818181818182,0.9090909090909092,11,0,0,403.7272727272728,1.5454545454545454,0.3636363636363636,0.0,0.0,-25.1,0.0,0.0,50.5,0,0,0,0,0,0,0.0,0.0,114,3.12280701754386,43.13157894736842,6.307017543859649,185.56140350877192,0.4912280701754385,0,0.1929824561403508,0.6491228070175439,1.5811965811965811,26.46153846153846,0.2991452991452991,0.3333333333333333,136,2.2573529411764706,32.99264705882353,6.051470588235294,146.81617647058823,0.3529411764705882,0,0.3014705882352941,0.5661764705882353,2.2814814814814817,31.748148148148147,0.3925925925925926,0.3185185185185185,0,0,0.5454545454545454,0.865454076367389,0.1382868937048503
401628566,2024,14,0.7777777777777778,194,130,10,13,-3,23,0,0,1,0,0,0.0,,252,175,77,,,26,2,0,2,16,6,16,1,2,2,19,,,,234,62,172,,,42,2,0,2,13,7,14,0,1,4,50,,,11,0,0,439.09090909090907,0.9090909090909092,0.9090909090909092,11,0,0,299.72727272727275,1.5454545454545454,0.5454545454545454,0.0,0.0,-19.4,0.0,0.0,41.5,0,0,0,0,0,0,0.0,0.0,96,3.270833333333333,39.19791666666666,6.010416666666667,170.85416666666666,0.5104166666666666,0,0.2291666666666666,0.6458333333333334,1.3,22.63,0.22,0.41,120,2.033333333333333,27.53333333333333,5.725,170.375,0.3583333333333333,0,0.35,0.4583333333333333,2.193548387096774,28.370967741935484,0.3548387096774194,0.2983870967741935,0,0,0.3636363636363636,1.2375000000000005,0.1520833333333333
401628567,2024,14,0.7777777777777778,127,164,14,41,-27,55,0,0,1,0,0,0.0,,253,150,103,,,24,1,0,1,13,3,9,0,3,7,70,,,,365,157,208,,,48,0,0,0,24,7,13,1,1,2,20,,,11,0,0,340.72727272727275,1.6363636363636365,0.4545454545454545,11,0,0,382.6363636363636,0.7272727272727273,0.5454545454545454,0.0,0.0,-1.7,0.0,0.0,46.9,0,0,0,0,0,0,0.0,0.0,120,1.8083333333333331,30.875,6.016666666666667,172.55833333333334,0.3416666666666667,0,0.325,0.5083333333333333,2.45,31.541666666666668,0.3833333333333333,0.3166666666666666,111,2.5945945945945947,36.85585585585586,6.468468468468468,172.8108108108108,0.4054054054054054,0,0.2702702702702703,0.5945945945945946,2.5132743362831858,36.16814159292036,0.3805309734513274,0.2654867256637168,0,0,-0.0909090909090908,-0.7862612612612614,-0.0637387387387387
401628568,2024,14,0.7777777777777778,275,135,7,24,-17,31,0,0,1,0,0,0.0,,166,130,36,,,24,0,0,0,12,3,14,0,1,7,62,,,,374,191,183,,,39,0,0,0,21,7,15,0,0,5,45,,,11,0,0,367.09090909090907,1.6363636363636365,0.4545454545454545,11,0,0,328.54545454545456,0.9090909090909092,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,131,2.2290076335877864,31.11450381679389,5.717557251908397,148.73282442748092,0.3511450381679389,0,0.3206106870229007,0.5190839694656488,2.0236220472440944,29.094488188976374,0.3307086614173228,0.3070866141732283,120,2.466666666666667,31.591666666666665,5.975,172.89166666666668,0.4166666666666667,0,0.2666666666666666,0.5833333333333334,1.7804878048780488,27.471544715447155,0.3089430894308943,0.3252032520325203,0,0,-0.0909090909090908,-0.2376590330788803,-0.0655216284987277
401628569,2024,14,0.7777777777777778,2483,264,49,21,28,70,1,0,1,0,0,0.0,,458,236,222,,,37,1,1,0,28,5,8,0,0,6,49,,,,244,201,43,,,37,1,1,0,17,4,12,1,1,3,29,,,11,0,0,447.6363636363636,0.9090909090909092,1.0,11,0,0,396.3636363636364,0.9090909090909092,0.5454545454545454,0.0,0.0,-18.1,0.0,0.0,50.9,0,0,0,0,0,0,0.0,0.0,123,3.0,39.926829268292686,6.252032520325203,165.33333333333334,0.4878048780487805,0,0.2439024390243902,0.6504065040650406,1.5491803278688523,25.672131147540984,0.2622950819672131,0.3934426229508196,119,2.310924369747899,36.57983193277311,6.2100840336134455,165.31932773109244,0.3865546218487395,0,0.2521008403361344,0.6638655462184874,2.0,31.32758620689655,0.3362068965517241,0.2672413793103448,0,0,0.4545454545454546,0.6890756302521011,0.1012502562000409
401635620,2024,14,0.7777777777777778,103,221,34,23,11,57,1,0,1,0,0,0.0,,381,253,128,,,37,0,0,0,18,5,14,1,3,5,65,,,,322,299,23,,,26,2,1,1,22,9,17,0,2,6,48,,,10,0,0,365.6,1.5,0.5,11,0,0,413.6363636363636,1.3636363636363635,0.6363636363636364,0.0,0.0,-3.6,0.0,0.0,50.8,0,0,0,0,0,0,0.0,0.0,116,2.456896551724138,32.043103448275865,5.715517241379311,160.27586206896552,0.3534482758620689,0,0.3362068965517241,0.5603448275862069,2.2586206896551726,31.68103448275862,0.4051724137931034,0.2672413793103448,133,2.5037593984962405,35.06015037593985,5.796992481203008,129.95488721804512,0.4210526315789473,0,0.2781954887218045,0.6165413533834586,2.402877697841727,29.892086330935253,0.4028776978417266,0.2949640287769784,0,0,-0.1363636363636363,-0.0468628467721026,-0.0676043557168784
401635621,2024,14,0.7777777777777778,2567,25,38,6,32,44,1,0,1,0,0,0.0,,415,300,115,,,30,0,0,0,20,3,10,0,1,17,137,,,,254,159,95,,,37,1,0,1,14,3,15,1,3,7,57,,,11,0,0,444.27272727272725,1.7272727272727273,0.9090909090909092,11,0,0,394.54545454545456,0.8181818181818182,0.5454545454545454,0.0,0.0,-13.1,0.0,0.0,55.6,0,0,0,0,0,0,0.0,0.0,136,3.036764705882353,35.59558823529412,5.757352941176471,137.01470588235293,0.5073529411764706,0,0.2720588235294117,0.5735294117647058,1.9577464788732395,25.66197183098592,0.3028169014084507,0.3309859154929577,112,2.633928571428572,32.44642857142857,6.008928571428571,147.54464285714286,0.3928571428571428,0,0.25,0.5714285714285714,2.280701754385965,29.19298245614035,0.3245614035087719,0.3157894736842105,0,0,0.3636363636363636,0.4028361344537812,0.1144957983193277
401635622,2024,14,0.7777777777777778,154,150,17,23,-6,40,0,0,1,0,0,0.0,,318,207,111,,,43,1,1,0,20,10,19,0,0,5,37,,,,333,235,98,,,26,2,1,1,18,5,13,0,0,2,15,,,11,0,0,375.45454545454544,1.818181818181818,0.3636363636363636,11,0,0,342.27272727272725,1.4545454545454546,0.7272727272727273,0.0,0.0,3.5,0.0,0.0,53.1,0,0,0,0,0,0,0.0,0.0,134,2.3656716417910446,31.23134328358209,5.932835820895522,138.544776119403,0.3805970149253731,0,0.3134328358208955,0.5447761194029851,2.9083969465648853,36.64885496183206,0.4503816793893129,0.2595419847328244,155,2.0387096774193547,24.851612903225806,4.780645161290322,115.47741935483872,0.3290322580645161,0,0.4258064516129032,0.4258064516129032,1.675324675324675,25.363636363636363,0.2987012987012987,0.3246753246753247,0,0,-0.3636363636363636,0.3269619643716899,0.0515647568608569
